	S1a	S1b	S1c	S2a	S2b	S2c	S3a	S3b	S3c
f13be1fb5e78f6856c2819d04930c4e7	0	0	0	7	0	0	0	0	0
82e1e4908d23b669a82c1bb7eb814c41	0	0	0	0	0	0	0	0	3
1956b665d520710175601e9b06045a9b	0	2	0	0	0	0	0	0	0
eac9907a6b92ccbcbd102cfa1d4f5bf5	0	0	7	0	0	0	0	0	0
02eae078995e3b797df3cf636474b4e7	0	0	34	0	0	0	0	0	0
791ab784576cf3ab2ce159fa22731b2d	3	0	0	0	0	0	0	0	0
347b08aa40669acf1f2c4dc8bc40e906	0	0	0	0	0	12	0	0	0
fe48a5df1ac5087e429ef6c7c3f8a2e4	0	0	0	0	0	0	0	22	0
4009472e8649cf327df30b018dd7c0ce	0	0	0	0	0	0	2	0	0
9316d8bd30efc12117f1d1405b166ec6	0	0	0	0	4	0	0	0	0
2d981ee17e606d85237e3ae4ab207387	0	0	0	95	0	0	0	0	0
505c7616c8d49c49a1e116dd1b6922d3	0	0	0	5	0	0	0	0	0
80c1b03f313bba1fb4511e4920adace3	9	0	0	0	0	0	0	0	0
1872a169f9ffa514b3c8abe682e58437	0	0	0	0	0	94	0	0	0
35eaad38757fda757de1e579c8a6a3c7	0	0	0	0	0	0	6	0	0
0678515149a612f37391e05bdea7d52b	0	0	0	34	0	0	0	0	0
ec62a876389c441c2bf6e0000a85bbbe	0	0	0	0	4	0	0	0	0
5d5d96e5836d8f30b1b1754cb0481470	46	0	0	0	0	0	0	0	0
772c5d2fd33ab301442d44eb5441ad8a	0	0	0	0	0	0	2	0	0
4b9c03b936aeac2340b15428208d2b12	0	0	0	0	0	0	0	0	13
73daff1d69f0bd5eec0b6e53ab166f06	0	0	0	46	0	0	0	0	0
2f77820d8f5fbbe33098c85cf3798a94	0	0	0	4	0	0	0	0	0
1d499da70e3467c7771dfdeb899e61b1	0	0	0	0	0	0	0	42	0
95ca1045c667579db4ed90080c1cab29	0	10	0	0	0	0	0	0	0
ed81b606924765c686cf366f73082d89	0	0	0	15	0	0	0	0	0
eb1b0e7637ba84f41331e63605330690	0	0	0	8	0	0	0	0	0
a9bd41082307391c01b2a01a02f3445d	0	0	0	0	0	6	0	0	0
378a2aaac7091ffd86e1f01426ed6f68	8	0	0	0	0	0	0	0	0
8bb623983d625c0d7cc9b6fdfd0f1053	0	0	0	0	37	0	0	0	0
c0cdd16e749e3d2e6417cab6411c89bf	0	0	0	0	0	0	0	20	0
09c5899d7484b785bd4255da075be87c	0	0	0	0	0	0	17	0	0
ec9a0a76b912b84aa588a2534a420bc1	0	0	0	22	0	0	0	0	0
a070bd6aa25cdcd93050448f1ed666cd	0	0	0	0	10	0	0	0	0
e8cc365f8534d25fc4f20b882a45abb3	0	7	0	0	0	0	0	0	0
cd99bede6826a14709e56415d7273c5e	0	0	0	0	0	0	7	0	0
d8a14152147908a5c8db818662efbdac	0	3	0	0	0	0	0	0	0
75829800d1ef4e7f1321c373a6fadc95	0	0	0	0	0	0	0	0	22
d317473c6016feca5b739b2eb03e04e9	0	0	34	0	0	0	0	0	0
1a3a6e1dae575730c5efbf0cec0fb9a0	0	0	0	0	0	0	0	0	4
82c4d28776cb10bc1c52a14517e9ca73	0	0	0	0	3	0	0	0	0
6065b4ad718ac786cdb4f4f74f3ff2ef	0	11	0	0	0	0	0	0	0
b906c967b044614a6d1bba236f0ffebc	0	0	0	0	0	29	0	0	0
c83f45c31783a1fd3f7fe6ecc6a81f6a	0	0	0	0	9	0	0	0	0
82bf719e29606a3a6af1243a9b19b94d	0	0	0	12	0	0	0	0	0
c9300770a18755d6c65b1b530109a2a4	0	21	0	0	0	0	0	0	0
977cace04aa8d163e2e72c6f941bb6b8	0	0	0	0	0	21	0	0	0
39c911706853c58ccf2cbf6933bfa576	0	0	0	0	0	0	0	8	0
b7fcd8ef7ebc389853dd09102573e137	0	0	0	0	0	0	0	0	86
f26de3de7e5a4ba68b0aec110d44f99d	0	0	0	0	0	0	0	0	16
603f8ad89c76d2003027d06cd3013305	0	0	0	0	0	10	0	0	0
4ab9fa3b89ee54a124e329eeddfb87e2	0	2	0	0	0	0	0	0	0
4dbcd776e871814fd826917d23a44900	0	0	0	0	0	0	5	0	0
44254f01e3f76f18815bb9cdbabfc115	0	4	0	0	0	0	0	0	0
c443de7237ebf2a4438fd0f957bed360	0	56	0	0	0	0	0	0	0
809e9545aed06391d6b78cceea0fe246	0	0	0	0	0	0	2	0	0
734f02e87f99aebbb69618903120b2bd	0	0	0	0	68	0	0	0	0
c4f1bf69546cfcd0f568ff8effdbf82f	0	0	0	3	0	0	0	0	0
ab8f5467945de0cf36ba881799401fa6	0	0	0	69	0	0	0	0	0
400ed90fdf5fd2e7e1ef028b0f4d2055	47	0	0	0	0	0	0	0	0
1526c081770d29758e1b76ad3a5cb001	0	0	0	0	0	0	4	0	0
60683835f664af0471cae58e86f3f5d0	0	0	0	0	0	0	5	0	0
073b2ae1935f1100e63185f76cecdd2c	0	0	0	0	0	9	0	0	0
d5fdcdc6d1e99cbec6b73c78aff3ada1	0	0	210	0	0	0	0	0	0
b1df4c8e3016e3324e4a6d2ccfaafe23	0	0	0	0	0	0	14	0	0
c1a9b03e83867a6c30b87f1547ecba2a	0	0	0	0	0	0	0	0	10
7841a9783e36c3a42d19ef99c52cd5f9	0	0	0	0	0	0	0	7	0
a6a9f5511288a29e4dcac1ed146b42c7	0	3	0	0	0	0	0	0	0
3c03f694175fd56855397cbbdb6e054d	9	0	0	0	0	0	0	0	0
551c35cabc32ba18e615ae8f9683cdb7	0	0	24	0	0	0	0	0	0
1434b32a3835dbf1dcafc2f385cac87a	0	0	0	0	0	0	0	0	11
5c4661eada9640e84ffed302b5f4de44	4	0	0	0	0	0	0	0	0
c650012644a35d13792cd8b0b571bed2	0	0	0	19	0	0	0	0	0
ba42d13461d98059f6bec737a1b38ca1	41	0	0	0	0	0	0	0	0
dd80f189c450a8cc29e594a1fd601f80	0	9	0	0	0	0	0	0	0
34d225374565b14b6aef8a988b08e839	0	0	0	0	0	0	75	0	0
b6f67fa0e94ea6fa66c2cbac43487093	0	0	0	0	8	0	0	0	0
e443119e49eacf7cfd04cc0e05ff7012	30	0	0	0	0	0	0	0	0
dcaa276d5b64a029d5bb9a988a24400a	0	0	0	0	0	0	9	0	0
d2e307b0bf53ff1f866d64ba485715c7	0	0	0	0	4	0	0	0	0
a9d4a44da5a8e66f32057af81206a047	0	15	0	0	0	0	0	0	0
9c4dc5ce6bed33a17003f5ab41f77b46	0	0	0	3	0	0	0	0	0
7ce0c504100cf97f3438f58b0e4af302	0	0	0	0	3	0	0	0	0
97805e2b36fcf569ba76258e4f5f06e5	0	0	0	0	0	0	0	2	0
72a8345cfd4c9a7082284a5ab9517835	0	0	0	21	0	0	0	0	0
0ecf393468c9afebb56dab55cf1db1cd	0	0	0	8	0	0	0	0	0
4a52a4a86dcefa9f3a440516fa755e9d	0	10	0	0	0	0	0	0	0
0665c0c14a619cdea1e54c14ab076aab	0	0	0	15	0	0	0	0	0
e42c2545e50429318fe5bdb55e22be46	0	0	0	0	67	0	0	0	0
a8310104bd1026fd1f0b2efbdba739e0	0	0	0	0	0	0	5	0	0
ebd03f9022ab77fb72b76862c8d47f75	4	0	0	0	0	0	0	0	0
cf07767baba8c2ff96f8f0b524aeb9ad	0	0	0	0	0	0	0	0	33
4e8c061413c57d93d015dbcac234bcae	0	0	0	0	0	0	5	0	0
0409c0f35efe6f9ea0a82f03cddfce60	0	0	0	0	0	24	0	0	0
cb3f0a46a1d560ddff91232c1cb556ab	0	0	0	0	0	0	0	3	0
7daf3e67ec700c1539bb3cb605dad599	0	0	0	0	3	0	0	0	0
c2be2d6b01b8217bbacb58d6e117be97	0	0	0	46	0	0	0	0	0
69537ad1feffc841c95213c0add04103	0	0	0	0	0	0	26	0	0
5816a815afa31b38b7a94ce197ea29e6	0	0	81	0	0	0	0	0	0
371e8fb10db11ac33cc3d88fa974b850	0	0	70	0	0	51	0	0	0
e74a1b2f236a95bfc071e7430190552a	0	0	0	20	0	0	0	0	0
d89f3cf17a1b0f3a8f29786faa6ddc13	0	0	3	0	0	0	0	0	0
845d501624f4655f98299157bec2c899	0	0	0	0	0	0	0	0	3
e07e01cd48d8a0adb80be7f6741a3308	3	0	0	0	0	0	0	0	0
04928e46b13006dabd9ce3cbfe3ff247	0	34	0	0	0	0	0	0	0
c6eab0b74ffda9a941d3b5b970deb716	0	0	0	3	0	0	0	0	0
61812df0865a554a2c62a144ff5fba6a	0	0	0	0	0	0	0	0	72
8b9657239e661e8d606f7c58da1af888	0	0	0	0	0	0	0	2	0
85a0823c4d61e425f210fa6a38990159	6	0	0	0	0	0	0	0	0
c374427fed7a888cbeb8b15de2e418d7	0	0	0	0	0	0	0	0	35
a07f4bff670dd916cb36c93d9610e9f9	3	0	0	0	0	0	0	0	0
5b78d7414f09d6732fd6d546177e35ec	0	0	0	0	0	0	5	0	0
8426ebafdce72e97b8d619b288b64387	0	0	26	0	0	0	0	0	0
2d9b7c13b2933acf465798fbeb13816a	0	0	0	0	3	0	0	0	0
8f7dc55f7c0e70271b38c907d31e6792	0	0	4	0	0	0	0	0	0
5365559acf39e87dfea5f5e25ad00a40	0	0	5	0	0	0	0	0	0
79ed7394a767ca9d60582270bb92ca88	0	0	0	0	13	0	0	0	0
173e772d7c09dc8f83b72ed5407abdf6	0	0	0	0	38	0	0	0	0
91ebc6f4e409499475c2bd2e94cde1b2	0	0	0	0	16	0	0	0	0
0ed9dd17af1fcff224b8e3d1406417e7	0	0	96	0	0	0	0	0	0
169838bbc23b74831ed6afd41c235e21	0	0	0	0	0	0	32	0	0
e8f8c80b8ad7851adabe2e22f0c5c65e	0	0	0	3	0	0	0	0	0
e91cc52d3941b37d5b5e979d580f6dfc	0	0	0	0	0	0	0	20	0
64951b6deb330c2365fb13d1780668e5	0	0	0	0	0	0	0	0	16
b3bdd7c96e6035a36c6175b9ece3c1ad	30	41	36	34	19	45	59	61	19
2b541f6643b68a69231f2c336d7f1c0b	0	5	0	0	0	0	0	0	0
ecdedb7f65175147bf550ab2a66c331e	0	0	0	0	0	0	0	0	5
912e79ea306176459cb89a52bd9263a6	0	0	0	0	0	0	0	0	11
efe76b0bd29e7ecee347f4574eaeffcc	0	0	0	0	0	0	34	0	0
60eff011a6bb05e22a829ca8aeba3112	0	0	14	0	0	0	0	0	0
30645e5a19f093865de1b55e40665da8	0	0	0	0	0	0	94	0	0
ed069b190bb05c6fbfa354d9ed6d4ecd	0	0	0	129	0	0	0	0	0
f218d5c078f75271d87573c60572d520	0	0	0	0	0	0	6	0	0
2d96650a2dce4d0e82adb54c40ef302b	0	0	2	0	0	0	0	0	0
e99ef7c95f2ee4ce58214c804821e526	0	0	0	0	0	0	6	0	0
4894c6a304eab3510e05a483baadeeb3	0	0	0	0	0	0	6	0	0
e8a4074f00fe9aa14bfdaa1c79a7899f	0	0	0	0	0	22	0	0	0
0831d0237a27fdfd9ccd2fcefabeb7a6	63	0	0	0	0	0	0	0	0
bfe6f63eb3a46895268052f853c1e6d0	0	0	0	2	0	0	0	0	0
85dabb03b759c9dfd576598dd4b6156d	0	0	0	0	0	8	0	0	0
8399014433434fc68d4c8e5c464d2632	0	0	0	0	0	0	4	0	0
2efdbc6f09d06072255a8061f4633a36	0	0	0	0	0	0	0	0	2
8c159537ccc968da76c5a98625aef7b9	58	0	0	0	0	0	0	0	0
dc64b4507c57be554ecda57e7c0562c7	0	0	0	5	0	0	0	0	0
00f237d7eed6219bcceec249ad53a0b3	0	0	0	0	0	0	0	0	74
9eb027b4971de0b64fb8588f3afabb34	0	0	0	0	0	21	0	0	0
c6cb9cdbc201c58dc5f7f22cba2a7528	0	77	77	0	0	0	0	0	0
3f38aacb2c0499962cd2ac10a80a61bd	0	0	0	0	0	0	95	0	0
92a4736abea7a27fdccb49ab2eeec2f6	0	0	0	42	0	0	0	0	38
73e64f4ed954bddaf1a9c5f76235575c	22	0	0	0	0	0	0	0	0
e20682f3d8d989f57fbfa1d32af8637c	0	0	0	0	0	12	0	0	0
b7f833d0854c5d3e9382c5e988fb5dc3	0	0	0	0	0	0	0	91	0
a9e10be388f5f81f3f83659eee23094b	0	0	0	0	0	0	0	2	0
17b497a90139e443cf322f033cb2fde8	0	0	0	0	0	9	0	0	0
ef0b9b84f0934f8de5659c143f54bd79	0	0	0	0	0	0	0	0	10
4f921eba39ac85e3d1ec288dab0cc920	0	0	0	0	0	0	0	0	14
57f171bcbdd6abd228741e054b7a4d38	0	0	0	0	0	0	35	0	0
d6926491e37c13bac00a6852aca9b1a5	0	0	0	0	0	0	0	2	0
eaf457aeb7c63280a42eec0fd7c57655	0	0	0	0	0	0	4	0	0
2bc63d3fe2c6772f91a2d1a2773525af	0	37	0	0	0	0	0	0	0
7c2781b143deec964b93da2e8c6aa7b2	0	15	0	0	0	0	0	0	0
0f7f660cf4a4c5b06cbcad390c4c4529	0	0	0	0	0	36	0	0	0
9e4860aee5af47746eb32346c12f2edc	0	0	0	0	6	0	0	0	0
2e4f3fba98c231e080d9b4aa5811161c	12	0	0	0	0	0	0	0	0
c74dbea770dc77cc93c2dad011e5f0c7	0	0	0	0	3	0	0	0	0
6a90b7fe3ec534406734c01b37189149	0	0	0	0	0	0	0	114	0
4a24307ee555a6846a66aa62be8fa6cf	0	9	0	0	0	0	0	0	0
a832e1545072ce19bf91801e8e116d6c	0	0	0	0	37	0	0	0	0
9dadc604f6eb5945eeea7e8859985b31	0	3	0	0	0	0	0	0	0
ea5da22979b53d5dace964511f6fb366	0	0	0	0	109	0	0	0	0
5ecf597ddf674439577df2ee149b65b6	0	0	0	0	2	0	0	0	0
ba24a11ba937673f369f211416cd409b	0	0	0	0	0	0	10	0	0
5898e9d04c3b8984b68b0bdc6c0a5eee	0	0	0	0	0	0	3	0	0
0a42e35f339ebc24e93c66206092d03c	0	0	0	0	0	0	0	0	8
1b015c4ae83e703fb9941e494e837dc7	0	0	0	0	0	22	0	0	0
1a64d60b0144ea23513e9d36e5ab5478	0	0	131	0	0	0	0	0	0
bf27f1f048583ff5a1e3c5e072a88be9	5	0	0	0	0	0	0	0	0
e726236846895c0ec468d3c120070825	0	47	0	0	0	0	0	0	0
c8d52b9983bc2b4e44eda55ceed63f69	0	0	28	0	0	0	0	0	0
a24e967878b430e39484a8612c224cf4	0	0	0	0	0	0	4	0	0
69090ee32107f802a3927f9328253d09	0	0	0	0	48	0	0	0	0
1712a6a1faf624727a904aa5b5fa43d8	0	0	0	0	0	0	7	0	0
b2743c08b8daec0b6bc1e7b0e14d0819	0	0	0	0	11	0	0	0	0
6b01f077c7fde7beab358f21fb88406f	0	0	0	0	0	0	50	0	0
2470d17271a553bbae22432337d77ce1	0	0	0	0	3	0	0	0	0
120d254cd8143f6ab3a1d5689d1b4b6e	0	90	48	57	53	0	0	0	48
cfa424038fc3a2a99011a981407397bd	0	7	0	0	0	0	0	0	0
cc129e0a560bc6ce44600f96467acb4f	0	0	0	9	0	0	0	0	0
a0b5bd20b2c3b9edd1303c2b17c52c8d	0	43	0	0	0	0	0	0	0
357f6aad29fcce6c2a63e2adb52672e1	0	5	0	0	0	0	0	0	0
12d2593a70ea885843303c8c569ee599	0	9	0	0	0	0	0	0	0
126450976693ba66493c0e0007862e42	0	0	0	7	0	0	0	0	0
6a7ef4a032db981484b483aa68e1d8fa	0	0	0	0	48	0	0	0	0
eeb169ec59446354c537f87356ddf912	0	0	0	0	0	0	61	0	0
e06792ff90275731efab409a5dbe2619	0	0	0	0	0	0	4	0	0
8794a496db8fecdecb9ce9fc49aacebb	0	0	20	0	0	0	0	0	0
9c9bdaedd178eeeb1320a0e55082be5e	0	0	0	0	0	0	0	0	109
de8c34ad9c19051da1db511f07d2ab95	0	0	0	0	0	6	0	0	0
5fed2f9beef6fab37c9bc8b6c89ffb7d	0	0	0	0	0	0	13	0	0
5af24c8e577f76f1acddb3d8f5054cc3	0	0	0	0	0	0	0	32	0
4ecdc59ae8c03aba68f905cbd12fb2be	0	0	0	0	0	0	7	0	0
02e425ced622ed8fcc0d1b246b05fb0c	0	0	0	4	0	0	0	0	0
992cd8cd900e0ff898585dd82de30b96	0	0	0	0	0	5	0	0	0
aa3dbd768e8a6e4160adf1e924f71298	0	0	0	0	0	0	15	0	0
a793c064b4acf32f063250d90c1ac76a	3	0	0	0	0	0	0	0	0
5dedacc4903b6b9f9f310046b489f7ac	0	0	0	0	0	0	185	0	0
d36cba46f12bcdb74e0f76ab22d99280	0	0	0	0	0	0	31	0	0
319d4f6ec63e0ec85a8d484707dc2b9e	0	0	13	0	0	0	0	0	0
ccf2527fe4383f6b1f62c0a215b07efe	0	0	0	0	0	0	0	0	56
c601fccd2a70c863b43be0e84ca48fc3	10	0	0	0	0	0	0	0	0
291ae249582ce219338dcbd7723e26db	0	0	0	0	0	0	0	8	0
db17db113d352281638a2883fea7e50d	0	0	0	0	15	0	0	0	0
6687ec200311b6d8b87f3f23ef48efc0	0	0	0	0	0	4	0	0	0
0505d99ca91c8799ce0d220c3b573f1f	0	0	0	0	8	0	0	0	0
cb5c7a3590e166d35819ac7185d52d1e	0	0	0	0	0	7	0	0	0
4642228f49ed4137c5409db1052d888b	0	0	0	12	0	0	0	0	0
0a3702d1eccae52377aeea0c892b9f7a	0	0	0	0	0	0	0	15	0
b3fc4f14d21664817b6f616058c93323	0	0	0	15	0	0	0	0	0
f5ddf7063e97b968dd98832df0164e9c	0	0	2	0	0	0	0	0	0
1d26eb04204327729e4ca1bd3af01162	0	0	0	0	0	0	0	0	20
bebb92ca45efa637c386d8768dd67b6f	0	0	0	8	0	0	0	0	0
140bfd97ed388e760c77a28ce91b02cd	0	0	0	0	0	0	8	0	0
753b0ee009b01453ad6d483f0f1196a9	7	0	0	0	0	0	0	0	0
de1c8204c2914245d0c4c9e1bf745677	0	0	0	0	4	0	0	0	0
7bc912dd4005319458dc36d8ffa3afdb	0	0	0	0	0	0	0	0	9
bfee1c43ae256fd47f5a88fd5c8dd955	0	0	0	0	0	0	12	0	0
2ce1adc7e9f59f92935cf3a97e696994	0	0	15	0	0	0	0	0	0
b9983e71bc6db6e5e04871c375749545	6	0	0	0	0	0	0	0	0
979f2fdc8f8dcd78501929eab06ebe7c	0	0	0	0	0	2	0	0	0
77b8f3a0c9db8189cb5534c551bd1318	0	34	0	0	0	0	0	0	0
300be5286fb245f2df90bbf493248c05	0	0	0	0	52	0	0	0	0
401b974fe331fede9d9d04801349de0d	0	0	0	0	0	0	0	11	0
4e2a971650c1b9a69607e593c6a9d6bb	0	0	0	0	0	0	6	0	0
1523ed2a48c1849a2fe265563ef22822	0	0	0	0	12	0	0	0	0
cfa45977ff54870aacac2d3cd23e4cc4	9	0	0	0	0	0	0	0	0
9dffc00e7c01f5857923628c149e7479	0	0	0	5	0	0	0	0	0
cae64ef8b89238a34fe558fea107fb16	0	31	0	0	0	0	0	0	0
de950066dba2a6781370bc09a01a2868	0	0	0	0	0	0	0	0	7
eac2c91a9284df967ec90e24be51ed01	0	0	0	0	0	6	0	0	0
413cfd7e8e2b14c20165c80f88ca6adb	0	0	0	11	0	0	0	0	0
ce2e4c47e16b10b6bd54657e7c2e88bf	0	0	0	0	0	0	0	0	3
06c23bd28aff11bb0ea6a59ce2ff06ed	15	0	0	0	0	0	0	0	0
333c251f3d735cd56b75e45fd72c15bc	0	0	0	0	0	0	51	0	0
f82ce7603064044d595869403c81d3f6	0	0	0	0	0	0	7	0	0
9ce20fc7b4fb6bcb0d6ab2a7771dc6d1	16	0	0	0	0	0	0	0	0
06a2e51229579f368311d4cbf3616b2f	0	0	0	0	0	0	3	0	0
d434bc4cbf4f9526a07828d4980e4b44	0	0	3	0	0	0	0	0	0
da948626b33a8bc11b021168cbb0d16a	0	0	0	0	0	0	10	0	0
ea3e178a53abe66362111d8871f3589a	0	0	0	41	0	0	0	0	0
a9f446562e0524d9045cb4abd6812ce4	0	0	3	0	0	0	0	0	0
e06399278620c9eef44e44ce8bb4f274	3	0	0	0	0	0	0	0	0
47cb72224bdeafd8888f70ab3402b121	0	2	0	0	0	0	0	0	0
4a3e72142344ff2abfb1e9063cb692ca	0	0	0	8	0	0	0	0	0
1034e20aace36865da24e73c359a29d4	0	0	0	0	0	0	0	3	0
680d7a69c02751ae0a7d76d07c9c2375	0	0	0	0	0	13	0	0	0
fc30a6962be7273319066006474907ed	0	0	0	29	0	0	0	0	0
43728f1f6a804393c1a3d7dc30bc08f5	0	5	0	0	0	0	0	0	0
3fe2254ee06090a115b69e92ab9ebd42	0	0	0	0	0	0	0	0	132
6b5611904ae684a620c31c0673ff4a82	4	0	0	0	0	0	0	0	0
a142a22423101c8910d0010e44794310	0	0	19	0	0	0	0	0	0
9e18ecb8e19e9f6eb18640043b05e479	0	0	6	0	0	0	0	0	0
d614d38630118c111cff3c601a4a3e43	0	0	2	0	0	0	0	0	0
1f1af8ddc64db9bf21ea4cf92d267b2c	0	2	0	0	0	0	0	0	0
230ee43b40577ea3a912182176a01e11	0	0	0	0	0	31	0	0	0
6a550348ffa9f09e4d6d39dee016c5b9	0	0	0	0	0	0	3	0	0
0cfb2c170cf7f6902053beecd66735d0	0	0	0	0	30	0	0	0	0
fc7fcd01fd820f66767926922016563e	0	0	0	0	0	17	0	0	0
e0547e52f98ba443da462d3296deccf1	0	0	0	0	21	0	0	0	0
2c0df9107a75f25eea212a11a16c319d	0	0	0	0	0	4	0	0	0
811a242a1385ede8ffbf748a7d5bf9fb	0	0	0	0	0	0	9	0	0
3603491710d81bbe3aa9450887e90209	0	0	0	0	0	6	0	0	0
2ad664956eeed484c6f3897fa7ab2e1e	0	44	0	0	0	0	0	0	0
c79182637a077c4af623061b4c945919	0	0	0	52	0	0	0	0	0
defd3f18bb608bd2aa08c755dae1d2e2	0	0	13	0	0	0	0	0	0
a6e179746d0230b467fce4745b6ae2f2	0	0	0	0	0	6	0	0	0
ce26c070aacb87e6a5231689440b5932	77	0	0	0	0	0	0	0	0
2a297c7d5412cfed76282e9a2ac2310c	0	0	9	0	0	0	0	0	0
16207462f05e06fd52d3b43f1c50f3f0	0	3	0	0	0	0	0	0	0
c86e9df9c11140402c4fa1c22265f8f4	0	0	0	68	0	0	0	0	0
a1779af3240994109f178463913ca053	0	0	0	0	0	0	0	163	99
53f0b806ef02703e2e9e63905d50396b	0	0	0	13	0	0	0	0	0
1e19d2f59aecd45b0a324985ee90c3b8	0	0	0	0	0	0	0	0	74
95a2599fc802b2776394859906868752	0	29	0	0	0	0	0	0	0
2b5bb3ba939d7e1fa7e858b029f58053	0	0	0	0	7	0	0	0	0
293040d9e732b721b8533e8626ae5c02	0	3	0	0	0	0	0	0	0
7f9ce6e5c6b67d30b28b9469581bdc66	0	0	0	0	0	0	0	0	2
eb060a7b623df9f70081165cc238149e	0	0	0	0	0	0	0	0	62
26ac2956ced86060336b01a403c922df	0	14	0	0	0	0	0	0	0
6fb81e492555292f03d0399b4bd71441	0	0	0	0	0	3	0	0	0
03a682998c08c6c34f41bc7df155484d	0	0	0	0	18	0	0	0	0
7c4a3fb1700d46ee64f7c285e18121ab	0	0	0	0	7	0	0	0	0
6d50bd45a0891a850ce302f8bf4a042b	0	0	0	0	0	0	0	0	50
a00bb698c9bf98ff0977ef4fc346cdc9	0	0	0	72	74	0	0	0	0
3f6ddabef4d01572eaaae82908e4baf5	0	0	28	0	0	0	0	0	0
6317ba7deb8bac9944149b71919d0c26	0	0	4	0	0	0	0	0	0
155b0cff7afb293d3a3424d33b95996e	0	0	0	0	0	0	0	0	59
bb1e6705f4a2e8eadb530f3d653076d3	0	0	0	0	0	0	0	0	27
bcf2aeb57bdf87aeb29a5fa5b6f2ee75	0	0	0	0	0	0	0	3	0
b8360bed4f29316669c90b11535f4c43	0	0	0	0	7	0	0	0	0
9882714240400e4c10deb0db9f159e1c	0	0	0	0	0	0	4	0	0
6198fe8cee311ddc35ccda137172a853	0	0	0	0	8	0	0	0	0
0d258778c919935965bce6b37039e11d	0	0	0	0	0	0	7	0	0
7d6a1284e3be12bc13af987814627995	0	0	0	0	0	0	2	0	0
04642bccf0ad5cfb48ee3f2c168f6fb9	0	0	0	0	112	0	0	0	0
5aa3a13924c301defecf8a0419ca85ef	0	0	0	0	2	0	0	0	0
bfcd8b5ab545f1dded76af107dad648a	0	0	0	0	0	0	0	0	32
bd363a760a6ff328cd65a4f9ab824bd3	0	0	0	0	0	0	0	30	0
dd117eb6a743b4c4b88dfc2280b7a436	0	0	0	0	0	9	0	0	0
2b593dc4aeacb77518d4bb7361a5d008	0	0	0	0	0	0	135	0	0
4accf095b994c05242ade405b03690e0	17	0	0	0	0	0	0	0	0
2b5f7b2909c9dad012211fb2630c4267	0	50	0	0	0	0	0	0	0
ad9b4502b212598fe501995dc2cd2000	0	5	0	0	0	0	0	0	0
81c2fd47c0fa2a728293fed15b428cd5	0	0	0	45	0	0	0	0	0
8d3134e6fa16f7863020c5980ec0957a	0	35	0	0	0	0	0	0	0
6cafab10a5c38d7a73625408cff1a2a7	0	0	0	11	0	0	0	0	0
496fa05b6b201ef2688ff483ee2467b4	0	0	0	0	0	137	0	0	0
cf357f8100876163f3acfe4bbbd320ae	2	0	0	0	0	0	0	0	0
86f2c94a7289167d2fb3f422736712c6	0	0	0	0	0	0	0	0	24
46b11ce060525ab0975ca5a35bb8e536	0	0	18	0	0	0	0	0	0
a76ee1f397b48769573f99ca32cbae6c	7	0	0	0	0	0	0	0	0
f8d34680d894f9d68d62e6665e5959c8	0	0	0	10	0	0	0	0	0
75e35865871c79d8c089dd4076c56ae4	0	0	0	0	0	74	0	0	0
a754b63138802044bb2d84324a030ef4	0	47	0	0	0	0	0	0	0
1687a69a827d158f9892f52333aa52a3	0	6	0	0	0	0	0	0	0
19fbd32a0eef02d8b469f2f4f7160e53	0	0	0	0	0	0	0	21	0
645c1017cb44cd2b1e68e13cad7c3d98	0	48	0	0	0	0	0	0	0
992bb0d10c28621449eb1f1654da4d52	0	0	9	0	0	0	0	0	0
0c22e3bc3996be46122c95a6e4e1b725	0	0	10	0	0	0	0	0	0
63425acf66661c7254d04ee450e457c4	0	0	0	0	2	0	0	0	0
518f1da43bf8adb2afd7285a58f9905c	0	0	0	0	46	0	0	0	0
2b993912ec6a34bf1e0f6ffadffa0521	0	0	0	0	0	0	0	0	2
9f60a0f0c1fa68813e99695a09d136dd	2	0	0	0	0	0	0	0	0
65cb74ee9631da9cb026b1f75ea7edc3	0	4	0	0	0	0	0	0	0
ebd54a2c49955bd0085221ca2814d3bd	0	0	0	0	0	0	0	0	57
d1a9bdc2e7d5f21a7b73b210a941b536	0	0	0	0	0	0	0	0	77
e8a012ddc482c54616bbd79ac79d4032	0	0	0	0	0	0	0	65	0
2af20899e77862f0e05b48d9c4c87f4d	0	0	20	0	9	0	20	0	0
d3ef4d4d971e31bb0ccc7b1bc071bffd	0	0	0	0	0	0	0	0	19
ee97f5d9cf7b81d6bafc2a1bc0d61891	0	0	0	0	88	0	0	0	0
a63599692fbad14a496f85b6da3b3085	0	0	0	0	0	0	16	0	0
1da13578ce0eb9e39a9c570f9953cb9f	0	0	0	0	0	0	11	0	0
64a27f17dbace5a8fa05269758c91df3	0	0	0	0	87	0	0	0	0
aa60f484ef89715a581378fb65304ca1	0	0	34	0	0	0	0	0	0
a884898834742d1219d4d434e15a079e	0	0	0	0	59	0	0	0	0
ffda462b9d902d22f93918a6b6c08f43	8	0	0	0	0	0	0	0	0
bbd2a90b5dcc2b8d6154b3109670c9c1	0	0	0	112	0	0	0	0	0
c6aeea74cb24eb0148af59563f6fb109	0	0	0	0	0	0	6	0	0
e509b0fc362db9ca151ccc220361a215	0	0	0	0	0	0	0	0	42
